Article Date,Advisor Name,Stock Name,Company Code,Call,Price on Article Day,Target Price,Today's Price,Time to reach target,Arbitrage %,Today P/L %,Article URL
2024-08-01 14:38:00,Prabhudas Lilladher,ACC,ACN,Buy,,3707,,,,,https://www.moneycontrol.com/news/business/stocks/buy-acc-target-of-rs-3707-prabhudas-lilladher-12784297.html
2024-08-01 15:06:00,Prabhudas Lilladher,KEC International,KEC,Hold,880.05,880,998.7,Call type not supported.,-0.7779907543127723,12.605705265531636,https://www.moneycontrol.com/news/business/stocks/hold-kec-international-target-of-rs-880-prabhudas-lilladher-12784145.html
2024-08-01 15:07:00,Prabhudas Lilladher,Exide Industries,EXIDEIND,Hold,553.75,559,130.15,Call type not supported.,3.4323736741550883,-14.25653863890901,https://www.moneycontrol.com/news/business/stocks/hold-exide-industries-target-of-rs-559-prabhudas-lilladher-12784160.html
2024-08-01 15:07:00,Prabhudas Lilladher,Zee Entertainment Enterprises,ZEEL,Hold,142.62,157,530.5,Call type not supported.,-0.9743135518157661,-6.023029229406554,https://www.moneycontrol.com/news/business/stocks/hold-zee-entertainment-enterprises-target-of-rs-157-prabhudas-lilladher-12784167.html
2024-08-01 15:16:00,Prabhudas Lilladher,Kansai Nerolac Paints,KANSAINER,Reduce,281.7,284,288.75,0,-5.1462421325434935,-6.904850055534978,https://www.moneycontrol.com/news/business/stocks/reduce-kansai-nerolac-paints-target-of-rs-284-prabhudas-lilladher-12784111.html
2024-08-01 15:17:00,Prabhudas Lilladher,Colgate Palmolive,CL,Reduce,,2743,,,,,https://www.moneycontrol.com/news/business/stocks/reduce-colgate-palmolive-target-of-rs-2743-prabhudas-lilladher-12784125.html
2024-08-01 15:25:00,Prabhudas Lilladher,GAIL (India),GQI,Reduce,,211,,,,,https://www.moneycontrol.com/news/business/stocks/reduce-gail-india-target-of-rs-211-prabhudas-lilladher-12784081.html
2024-08-01 15:31:00,Prabhudas Lilladher,Fine Organic Industries,FINEORG,Accumulate,5366.15,6172,5080.5,Not reached yet.,26.21547836934182,3.8946432040572145,https://www.moneycontrol.com/news/business/stocks/accumulate-fine-organic-industries-target-of-rs-6172-prabhudas-lilladher-12784179.html
2024-08-01 15:35:00,Prabhudas Lilladher,City Union Bank,CUB,Accumulate,169.22,185,153.9,Not reached yet.,10.725401005506335,-7.888436677040941,https://www.moneycontrol.com/news/business/stocks/accumulate-city-union-bank-target-of-rs-185-prabhudas-lilladher-12784270.html
2024-08-01 18:56:00,ICICI Securities,ZF Commercial Vehicle Control Systems,ZFCVINDIA,Reduce,15846.0,13963,15304.8,Not reached yet.,12.776224759108585,4.394296690768827,https://www.moneycontrol.com/news/business/earnings/reduce-zf-commercial-vehicle-control-systems-target-of-rs-13963-icici-securities-12784260.html
2024-08-01 18:57:00,ICICI Securities,Petronet LNG,PETRONET,Sell,370.85,270,540.55,0,-875.4238902648124,-2.981520289578963,https://www.moneycontrol.com/news/business/earnings/sell-petronet-lng-target-of-rs-270-icici-securities-12784254.html
2024-08-01 18:57:00,ICICI Securities,AU Small Finance Bank,AUBANK,Hold,650.05,630,861.55,Call type not supported.,-2.478856809565471,0.50160396617089,https://www.moneycontrol.com/news/business/earnings/hold-au-small-finance-bank-target-of-rs-630-icici-securities-2-12784253.html
2024-08-01 18:57:00,ICICI Securities,Ramco Cements,RAMCOCEM,Hold,818.45,836,355.15,Not reached yet.,19.11324146195327,-6.396045536249241,https://www.moneycontrol.com/news/business/earnings/hold-ramco-cements-target-of-rs-836-icici-securities-12784252.html
2024-08-01 18:57:00,ICICI Securities,Indraprastha Gas,IGL,Reduce,544.15,5120,690.4,Call type not supported.,-6.507382948727465,2.4560362098389783,https://www.moneycontrol.com/news/business/earnings/reduce-indraprastha-gas-target-of-rs-5120-icici-securities-12784259.html
2024-08-01 18:58:00,ICICI Securities,Poly Medicure,POLYMED,Hold,1966.4,1940,2344.2,Call type not supported.,-2.2152776027621686,18.158219713198406,https://www.moneycontrol.com/news/business/earnings/hold-poly-medicure-target-of-rs-1940-icici-securities-12784250.html
2024-08-01 18:58:00,ICICI Securities,Craftsman Automation,CRAFTSMAN,Hold,5352.25,5012,6228.1,Call type not supported.,-10.11477761836442,11.69476327116213,https://www.moneycontrol.com/news/business/earnings/hold-craftsman-automation-target-of-rs-5012-icici-securities-12784247.html
2024-08-01 18:58:00,ICICI Securities,Nestle,NSRGY,Hold,,2500,,,,,https://www.moneycontrol.com/news/business/earnings/hold-nestle-target-of-rs-2500-icici-securities-12784249.html
2024-08-01 18:58:00,ICICI Securities,Westlife Foodworld,WESTLIFE,Hold,837.65,800,881.25,Call type not supported.,-3.1887214860531277,6.643673988019601,https://www.moneycontrol.com/news/business/earnings/hold-westlife-foodworld-target-of-rs-800-icici-securities-12784251.html
2024-08-02 09:39:00,Mehta Equities,Alicon Castalloy,ALICON,Accumulate,1254.55,1765,1330.15,Not reached yet.,33.823640912881935,0.8529835468951398,https://www.moneycontrol.com/news/business/stocks/accumulate-alicon-castalloy-target-of-rs-1765-mehta-equities-12785130.html
2024-08-02 10:14:00,Prabhudas Lilladher,Voltamp Transformers,VOLTAMP,Accumulate,14173.8,14922,13599.0,Not reached yet.,24.599718602699568,13.552578292327533,https://www.moneycontrol.com/news/business/stocks/accumulate-voltamp-transformers-target-of-rs-14922-prabhudas-lilladher-12784242.html
2024-08-02 10:15:00,Prabhudas Lilladher,Apar Industries,APARINDS,Accumulate,8653.8,10399,10428.4,52,22.619595080594753,22.96626457721649,https://www.moneycontrol.com/news/business/stocks/accumulate-apar-industries-target-of-rs-10399-prabhudas-lilladher-12784232.html
2024-08-02 10:15:00,Prabhudas Lilladher,Avenue Supermarts,DMART,Accumulate,5112.85,5104,4572.7,16,7.772545873012529,-3.446018708165287,https://www.moneycontrol.com/news/business/stocks/accumulate-avenue-supermarts-target-of-rs-5104-prabhudas-lilladher-2-12784235.html
2024-08-02 10:17:00,Prabhudas Lilladher,Kalpataru Projects International,KPIL,Accumulate,1355.85,1413,1320.05,Not reached yet.,20.826029330026934,12.877848561289488,https://www.moneycontrol.com/news/business/stocks/accumulate-kalpataru-projects-international-target-of-rs-1413-prabhudas-lilladher-12784192.html
2024-08-02 10:18:00,Prabhudas Lilladher,Navin Fluorine International,NAVINFLUOR,Accumulate,3570.8,4144,3385.7,Not reached yet.,14.443523888428611,-6.498204915769129,https://www.moneycontrol.com/news/business/stocks/accumulate-navin-fluorine-international-target-of-rs-4144-prabhudas-lilladher-12784189.html
2024-08-02 12:14:00,Prabhudas Lilladher,BHEL,BHEL,Reduce,323.05,264,270.0,47,12.698412698412692,10.714285714285708,https://www.moneycontrol.com/news/business/stocks/reduce-bhel-target-of-rs-264-prabhudas-lilladher-2-12785419.html
2024-08-02 12:14:00,Prabhudas Lilladher,Clean Science and Technology,CLEAN,Hold,1515.6,1516,1568.55,Call type not supported.,2.581452786142037,6.137294042020506,https://www.moneycontrol.com/news/business/stocks/hold-clean-science-and-technology-target-of-rs-1516-prabhudas-lilladher-12785415.html
2024-08-02 12:15:00,Prabhudas Lilladher,Emami,EMAMILTD,Hold,798.5,831,730.25,Call type not supported.,15.240604631812504,1.2688947441408926,https://www.moneycontrol.com/news/business/stocks/hold-emami-target-of-rs-831-prabhudas-lilladher-12785412.html
2024-08-02 12:15:00,Prabhudas Lilladher,Dabur India,DABUR,Hold,641.1,621,570.85,Call type not supported.,1.6449791308617652,-6.56354857189623,https://www.moneycontrol.com/news/business/stocks/hold-dabur-india-target-of-rs-621-prabhudas-lilladher-12785409.html
2024-08-02 12:33:00,Prabhudas Lilladher,Tata Steel,TATASTEEL,Accumulate,162.87,175,160.66,2,0.5342678232894852,-7.703797322916067,https://www.moneycontrol.com/news/business/stocks/accumulate-tata-steel-target-of-rs-175-prabhudas-lilladher-12785377.html
2024-08-02 12:33:00,Prabhudas Lilladher,Jindal Stainless,JSL,Accumulate,739.45,836,754.45,Not reached yet.,3.0444964871194435,-7.007272279058291,https://www.moneycontrol.com/news/business/stocks/accumulate-jindal-stainless-target-of-rs-836-prabhudas-lilladher-2-12785388.html
2024-08-02 12:34:00,Prabhudas Lilladher,Ambuja Cement,AMBUJACEM,Accumulate,679.85,701,,,,,https://www.moneycontrol.com/news/business/stocks/accumulate-ambuja-cement-target-of-rs-701-prabhudas-lilladher-12785333.html
2024-08-02 12:34:00,Prabhudas Lilladher,ITC,ITCI,Accumulate,,519,585.2,Not reached yet.,0.8633093525179856,-15.798561151079129,https://www.moneycontrol.com/news/business/stocks/accumulate-itc-target-of-rs-519-prabhudas-lilladher-12785347.html
2024-08-02 12:52:00,Prabhudas Lilladher,Mahindra and Mahindra,,Buy,,3330,,,,,https://www.moneycontrol.com/news/business/stocks/buy-mahindra-and-mahindra-target-of-rs-3330-prabhudas-lilladher-12785323.html
2024-08-02 12:52:00,Prabhudas Lilladher,Sun Pharmaceutical Industries,SUNPHARMA,Buy,1723.25,1885,1901.95,61,24.00499967107428,25.120057890928237,https://www.moneycontrol.com/news/business/stocks/buy-sun-pharmaceutical-industries-target-of-rs-1885-prabhudas-lilladher-12785307.html
2024-08-02 12:53:00,Prabhudas Lilladher,Aster DM Healthcare,ASTERDM,Buy,342.0,400,420.2,28,14.090131203650877,19.851682829435244,https://www.moneycontrol.com/news/business/stocks/buy-aster-dm-healthcare-target-of-rs-400-prabhudas-lilladher-2-12785239.html
2024-08-02 14:03:00,KR Choksey,Bajaj Finserv,NIFTYBETF,Buy,249.97,1935,252.1,Not reached yet.,700.1819535191465,4.2510958564221335,https://www.moneycontrol.com/news/business/stocks/buy-bajaj-finserv-target-of-rs-1935-kr-choksey-12785510.html
2024-08-02 14:09:00,KR Choksey,ICICI Bank,IBN,Buy,,1430,,,,,https://www.moneycontrol.com/news/business/stocks/buy-icici-bank-target-of-rs-1430-kr-choksey-12785582.html
2024-08-04 21:53:00,ICICI Securities,Zomato,ZOMATO,Buy,234.09,300,730.25,Not reached yet.,28.57819584489409,-1.1639710360695708,https://www.moneycontrol.com/news/business/buy-zomato-target-of-rs-300-icici-securities-4-12786644.html
2024-08-04 21:53:00,ICICI Securities,Aditya Birla Capital,ABCAPITAL,Buy,220.09,270,277.55,Not reached yet.,44.62013112225222,33.79772464327035,https://www.moneycontrol.com/news/business/buy-aditya-birla-capital-target-of-rs-270-icici-securities-2-12786639.html
2024-08-04 21:53:00,Motilal Oswal,JK Lakshmi Cement,JKLAKSHMI,Buy,861.4,1080,160.66,Not reached yet.,13.449429916614674,-8.866072947983435,https://www.moneycontrol.com/news/business/buy-jk-lakshmi-cement-target-of-rs-1080-motilal-oswal-12786641.html
2024-08-04 21:53:00,Motilal Oswal,Prestige Estates Projects,PRESTIGE,Buy,1755.35,2100,1408.25,Not reached yet.,23.033950719914866,-6.3445615668539945,https://www.moneycontrol.com/news/business/buy-prestige-estates-projects-target-of-rs-2100-motilal-oswal-12786638.html
2024-08-04 21:53:00,Motilal Oswal,Adani Ports and SEZ,ADANIPORTS,Buy,1590.15,1850,806.4,Not reached yet.,17.9538117705488,0.12416190712689348,https://www.moneycontrol.com/news/business/buy-adani-ports-and-sez-target-of-rs-1850-motilal-oswal-12786636.html
2024-08-04 21:53:00,Motilal Oswal,Emami,EMAMILTD,Buy,824.1,950,826.2,Not reached yet.,23.888729566963004,-5.225121881273296,https://www.moneycontrol.com/news/business/buy-emami-target-of-rs-950-motilal-oswal-12786637.html
2024-08-04 21:53:00,ICICI Securities,Tata Steel,TATASTEEL,Buy,163.06,200,220.84,Not reached yet.,13.74168000674025,-6.967731064116603,https://www.moneycontrol.com/news/business/buy-tata-steel-target-of-rs-200-icici-securities-12786643.html
2024-08-04 21:53:00,Motilal Oswal,Five Star Business Finance,FIVESTAR,Buy,764.4,950,1854.5,Not reached yet.,16.968836160080215,3.294622218508931,https://www.moneycontrol.com/news/business/buy-five-star-business-finance-target-of-rs-950-motilal-oswal-12786640.html
2024-08-04 21:53:00,Motilal Oswal,Zomato,ZOMATO,Buy,234.09,300,277.55,Not reached yet.,44.62013112225222,33.79772464327035,https://www.moneycontrol.com/news/business/buy-zomato-target-of-rs-300-motilal-oswal-12786642.html
2024-08-04 21:55:00,Geojit,Torrent Pharmaceuticals,TORNTPHARM,Buy,3205.0,3590,3497.05,Not reached yet.,25.074034073093397,21.835696617078355,https://www.moneycontrol.com/news/business/buy-torrent-pharmaceuticals-target-of-rs-3590-geojit-12786645.html
2024-08-05 12:08:00,Motilal Oswal,Dabur,DABUR,Buy,643.5,750,570.85,Not reached yet.,23.772588497400765,-5.792557141678359,https://www.moneycontrol.com/news/business/buy-dabur-target-of-rs-750-motilal-oswal-12786954.html
2024-08-05 12:08:00,Motilal Oswal,Aditya Birla Capital,ABCAPITAL,Buy,220.09,270,220.84,Not reached yet.,13.74168000674025,-6.967731064116603,https://www.moneycontrol.com/news/business/buy-aditya-birla-capital-target-of-rs-270-motilal-oswal-12786953.html
2024-08-05 12:08:00,Motilal Oswal,ITC,ITCI,Buy,,575,,,,,https://www.moneycontrol.com/news/business/buy-itc-target-of-rs-575-motilal-oswal-12786955.html
2024-08-05 12:08:00,Motilal Oswal,Indostar Capital Finance,INDOSTAR,Buy,242.95,290,278.7,46,14.760585674713104,10.288880094974278,https://www.moneycontrol.com/news/business/buy-indostar-capital-finance-target-of-rs-290-motilal-oswal-12786957.html
2024-08-05 12:09:00,Motilal Oswal,UPL,UPLD,Neutral,,550,799.75,Not reached yet.,20.93411175979984,-4.712260216847368,https://www.moneycontrol.com/news/business/neutral-upl-target-of-rs-550-motilal-oswal-12786964.html
2024-08-05 12:09:00,Motilal Oswal,Kalyan Jewellers,KALYANKJIL,Buy,564.7,650,3937.95,Call type not supported.,-9.274684592527647,-4.08811924594477,https://www.moneycontrol.com/news/business/buy-kalyan-jewellers-target-of-rs-650-motilal-oswal-12786956.html
2024-08-05 12:09:00,Motilal Oswal,Sun Pharma,SUNPHARMA,Buy,1715.2,1980,768.65,Call type not supported.,58.11801002699576,18.57308137292711,https://www.moneycontrol.com/news/business/buy-sun-pharma-target-of-rs-1980-motilal-oswal-12786959.html
2024-08-05 12:09:00,Motilal Oswal,TATA Motors,TATAMTRDVR,Neutral,783.55,1025,720.3,41,32.50433187238813,46.83518499643256,https://www.moneycontrol.com/news/business/neutral-tata-motors-target-of-rs-1025-motilal-oswal-12786963.html
2024-08-05 12:09:00,Motilal Oswal,Escorts Kubota,ESCORTS,Neutral,4150.0,3725,,,,,https://www.moneycontrol.com/news/business/neutral-escorts-kubota-target-of-rs-3725-motilal-oswal-12786961.html
2024-08-05 12:09:00,Motilal Oswal,State Bank of India,SBIN,Buy,862.65,1015,1901.95,Not reached yet.,27.094165222414784,22.08421593170293,https://www.moneycontrol.com/news/business/buy-state-bank-of-india-target-of-rs-1015-motilal-oswal-12786958.html
2024-08-05 12:10:00,Motilal Oswal,Tube Investments of India,TIINDIA,Buy,4089.85,4740,4225.65,Not reached yet.,9.547250918671574,-2.3400124800665605,https://www.moneycontrol.com/news/business/buy-tube-investments-of-india-target-of-rs-4740-motilal-oswal-12786962.html
2024-08-05 13:14:00,Prabhudas Lilladher,Divi's Laboratories,DIVISLAB,Accumulate,4917.9,5000,6142.25,37,10.0340005061564,35.17126792178782,https://www.moneycontrol.com/news/business/stocks/accumulate-divis-laboratories-target-of-rs-5000-prabhudas-lilladher-12787177.html
2024-08-05 13:54:00,Prabhudas Lilladher,Titan Company,TITAN,Accumulate,3468.35,3958,3474.4,Not reached yet.,18.64508393285372,4.148681055155878,https://www.moneycontrol.com/news/business/stocks/accumulate-titan-company-target-of-rs-3958-prabhudas-lilladher-12787187.html
2024-08-05 14:11:00,Prabhudas Lilladher,Mold-tek Packaging,MOLDTKPAC,Accumulate,824.55,853,738.2,Not reached yet.,5.347659627022348,-8.830431023835988,https://www.moneycontrol.com/news/business/stocks/accumulate-mold-tek-packaging-target-of-rs-853-prabhudas-lilladher-12787364.html
2024-08-05 14:19:00,Prabhudas Lilladher,Nuvoco Vistas Corporation,NUVOCO,Accumulate,346.4,374,358.65,Not reached yet.,4.440100530578044,0.15358838313319031,https://www.moneycontrol.com/news/business/stocks/accumulate-nuvoco-vistas-corporation-target-of-rs-374-prabhudas-lilladher-12787375.html
2024-08-05 14:29:00,Prabhudas Lilladher,Tata Motors,TATAMTRDVR,Accumulate,783.55,1254,768.65,Not reached yet.,93.44388738912457,18.57308137292711,https://www.moneycontrol.com/news/business/stocks/accumulate-tata-motors-target-of-rs-1254-prabhudas-lilladher-12787390.html
2024-08-05 14:35:00,Prabhudas Lilladher,Thermax,THERMAX,Reduce,5180.2,4237,5155.25,Not reached yet.,19.890338438268103,2.5288334278691624,https://www.moneycontrol.com/news/business/stocks/reduce-thermax-target-of-rs-4237-prabhudas-lilladher-12787149.html
2024-08-05 14:49:00,Prabhudas Lilladher,Max Healthcare Institute,MAXHEALTH,Buy,924.0,975,939.8,53,6.232294617563745,2.397036391370669,https://www.moneycontrol.com/news/business/stocks/buy-max-healthcare-institute-target-of-rs-975-prabhudas-lilladher-12787425.html
2024-08-05 15:02:00,Prabhudas Lilladher,State Bank of India,SBIN,Buy,862.65,960,799.75,Not reached yet.,14.38103181222448,-4.712260216847368,https://www.moneycontrol.com/news/business/stocks/buy-state-bank-of-india-target-of-rs-960-prabhudas-lilladher-12787447.html
2024-08-05 15:25:00,Prabhudas Lilladher,Eris Lifesciences,ERIS,Buy,1121.0,1250,1386.4,34,21.341552201135748,34.58234237732369,https://www.moneycontrol.com/news/business/stocks/buy-eris-lifesciences-target-of-rs-1250-prabhudas-lilladher-12787472.html
2024-08-06 10:18:00,KR Choksey,ACC,ACN,Buy,,2923,,,,,https://www.moneycontrol.com/news/business/stocks/buy-acc-target-of-rs-2923-kr-choksey-2-12788046.html
2024-08-06 10:19:00,ICICI Securities,Mahanagar Gas,MGL,Buy,1845.85,2140,1834.0,Not reached yet.,25.92679769330351,7.920442509120861,https://www.moneycontrol.com/news/business/earnings/buy-mahanagar-gas-target-of-rs-2140-icici-securities-12788053.html
2024-08-06 10:29:00,KR Choksey,Cipla,CIPLA,Accumulate,1528.8,1633,1595.75,38,8.152857805152653,5.685807007086555,https://www.moneycontrol.com/news/business/stocks/accumulate-cipla-target-of-rs-1633-kr-choksey-12788080.html
2024-08-06 10:32:00,ICICI Securities,IndusInd Bank,INDUSINDBK,Buy,1404.3,1900,1347.6,Not reached yet.,32.47341816280286,-6.0414850967404625,https://www.moneycontrol.com/news/business/earnings/buy-indusind-bank-target-of-rs-1900-icici-securities-12788068.html
2024-08-06 11:37:00,ICICI Securities,IDFC FIRST Bank,IDFCFIRSTB,Buy,74.31,95,72.37,Not reached yet.,17.009483926591948,-10.863406823500423,https://www.moneycontrol.com/news/business/earnings/buy-idfc-first-bank-target-of-rs-95-icici-securities-2-12788070.html
2024-08-06 11:39:00,ICICI Securities,Piramal Pharma,PPLPHARMA,Buy,174.27,200,221.3,41,26.590290524716746,40.07215646559909,https://www.moneycontrol.com/news/business/earnings/buy-piramal-pharma-target-of-rs-200-icici-securities-12788069.html
2024-08-06 11:42:00,ICICI Securities,Shriram Finance,SHRIRAMFIN,Buy,2992.1,3500,3341.2,51,22.127815482317644,16.58670202557705,https://www.moneycontrol.com/news/business/earnings/buy-shriram-finance-target-of-rs-3500-icici-securities-12788071.html
2024-08-06 11:55:00,ICICI Securities,Spandana Spoorthy Financial,,Buy,,950,5978.5,47,9.61274969351698,7.7828657964952725,https://www.moneycontrol.com/news/business/earnings/buy-spandana-spoorthy-financial-target-of-rs-950-icici-securities-12788073.html
2024-08-06 11:55:00,Prabhudas Lilladher,Britannia Industries,BRITANNIA,Accumulate,5720.35,6080,,,,,https://www.moneycontrol.com/news/business/stocks/accumulate-britannia-industries-target-of-rs-6080-prabhudas-lilladher-12788175.html
2024-08-06 11:58:00,ICICI Securities,InterGlobe Aviation,INDIGO,Buy,4312.5,5265,4693.45,Not reached yet.,21.79324064863866,8.571792084017678,https://www.moneycontrol.com/news/business/earnings/buy-interglobe-aviation-target-of-rs-5265-icici-securities-12788074.html
2024-08-06 12:01:00,ICICI Securities,TTK Prestige,TTKPRESTIG,Hold,979.15,900,873.6,Call type not supported.,1.0271089408991387,-1.9363529213672335,https://www.moneycontrol.com/news/business/earnings/hold-ttk-prestige-target-of-rs-900-icici-securities-12788075.html
2024-08-06 12:07:00,ICICI Securities,UltraTech Cement,UCLQF,Hold,,11046,,,,,https://www.moneycontrol.com/news/business/earnings/hold-ultratech-cement-target-of-rs-11046-icici-securities-12788076.html
2024-08-06 12:10:00,ICICI Securities,Home First Finance Company,HOMEFIRST,Hold,1026.1,1075,1216.65,Call type not supported.,1.8281708818793172,15.245808468314866,https://www.moneycontrol.com/news/business/earnings/hold-home-first-finance-company-target-of-rs-1075-icici-securities-12788077.html
2024-08-06 12:13:00,ICICI Securities,Dr Reddy’s Laboratories,RDY,Reduce,,6350,,,,,https://www.moneycontrol.com/news/business/earnings/reduce-dr-reddys-laboratories-target-of-rs-6350-icici-securities-12788078.html
2024-08-06 12:18:00,ICICI Securities,Amber Enterprises India,AMBER,Reduce,4389.5,3850,5019.85,Not reached yet.,14.516630400994718,-11.458102047160178,https://www.moneycontrol.com/news/business/earnings/reduce-amber-enterprises-india-target-of-rs-3850-icici-securities-12788212.html
2024-08-06 12:24:00,ICICI Securities,Mphasis,MPHASIS,Sell,2775.3,2020,2876.35,Not reached yet.,23.161778690707145,-9.412682110388367,https://www.moneycontrol.com/news/business/earnings/sell-mphasis-target-of-rs-2020-icici-securities-12788213.html
2024-08-06 12:26:00,ICICI Securities,Ashok Leyland,ASHOKLEY,Sell,250.15,146,227.86,Not reached yet.,36.40006969855376,0.7405471336469719,https://www.moneycontrol.com/news/business/earnings/sell-ashok-leyland-target-of-rs-146-icici-securities-12788242.html
2024-08-06 12:51:00,Motilal Oswal,G R Infraprojects,GRINFRA,Buy,1680.55,1910,619.5,Not reached yet.,8.080935025763472,-22.144024129697126,https://www.moneycontrol.com/news/business/buy-g-r-infraprojects-target-of-rs-1910-motilal-oswal-12788190.html
2024-08-06 12:51:00,Motilal Oswal,CAMS,PRECAM,Buy,195.79,4600,1618.65,Not reached yet.,6.775491949910557,-9.511963327370298,https://www.moneycontrol.com/news/business/buy-cams-target-of-rs-4600-motilal-oswal-12788189.html
2024-08-06 12:51:00,Motilal Oswal,LIC Housing Finance,LICHSGFIN,Buy,748.6,860,237.79,Not reached yet.,2265.525043710789,22.28221742260618,https://www.moneycontrol.com/news/business/buy-lic-housing-finance-target-of-rs-860-motilal-oswal-12788191.html
2024-08-06 12:52:00,Motilal Oswal,GSK Pharma,,Neutral,,2620,,,,,https://www.moneycontrol.com/news/business/neutral-gsk-pharma-target-of-rs-2620-motilal-oswal-12788195.html
2024-08-06 12:52:00,Motilal Oswal,Britannia Industries,BRITANNIA,Neutral,5720.35,5850,5978.5,Call type not supported.,5.466214754453015,7.7828657964952725,https://www.moneycontrol.com/news/business/neutral-britannia-industries-target-of-rs-5850-motilal-oswal-12788194.html
2024-08-06 12:52:00,Motilal Oswal,Tata Chemicals,TATACHEM,Neutral,1087.0,980,1183.1,Call type not supported.,-11.050601316088041,7.38370773769003,https://www.moneycontrol.com/news/business/neutral-tata-chemicals-target-of-rs-980-motilal-oswal-2-12788196.html
2024-08-06 12:52:00,Motilal Oswal,Amara Raja,ARE&M,Neutral,1612.35,1390,1406.9,Call type not supported.,-17.977163426076185,-16.979907355501133,https://www.moneycontrol.com/news/business/neutral-amara-raja-target-of-rs-1390-motilal-oswal-12788193.html
2024-08-06 12:54:00,Motilal Oswal,Motherson Wiring,,Buy,,80,,,,,https://www.moneycontrol.com/news/business/buy-motherson-wiring-target-of-rs-80-motilal-oswal-12788192.html
2024-08-06 12:59:00,Prabhudas Lilladher,Marico,MCOIN23477-USD,Hold,,681,,,,,https://www.moneycontrol.com/news/business/stocks/hold-marico-target-of-rs-681-prabhudas-lilladher-12788283.html
2024-08-06 13:05:00,Prabhudas Lilladher,LIC Housing Finance,LICHSGFIN,Hold,748.6,660,619.5,Call type not supported.,-17.05416614301873,-22.144024129697126,https://www.moneycontrol.com/news/business/stocks/hold-lic-housing-finance-target-of-rs-660-prabhudas-lilladher-12788327.html
2024-08-06 14:49:00,Geojit Financial Services,Petronet LNG,PETRONET,Accumulate,362.4,397,355.15,Not reached yet.,17.66449318316539,5.26081802015412,https://www.moneycontrol.com/news/business/stocks/accumulate-petronet-lng-target-of-rs-397-geojit-financial-services-12788728.html
2024-08-06 14:55:00,ICICI Securities,Somany Ceramics,SOMANYCERA,Buy,748.2,928,6142.25,Not reached yet.,20.729204916085273,-32.67058340713221,https://www.moneycontrol.com/news/business/buy-somany-ceramics-target-of-rs-928-icici-securities-12788519.html
2024-08-06 14:55:00,ICICI Securities,Titan Company: target of Rs 3300: ICICI Securities,,Hold,,3300,411.15,Not reached yet.,51.68752370117558,3.943875616230556,https://www.moneycontrol.com/news/business/hold-titan-company-target-of-rs-3300-icici-securities-12788523.html
2024-08-06 14:55:00,ICICI Securities,Aptus Value Housing Finance,APTUS,Buy,316.6,400,799.75,Not reached yet.,16.31288165164292,-6.9787728990985745,https://www.moneycontrol.com/news/business/buy-aptus-value-housing-finance-target-of-rs-400-icici-securities-12788514.html
2024-08-06 14:55:00,ICICI Securities,Genus Power Infrastructures,GENUSPOWER,Buy,380.25,445,,,,,https://www.moneycontrol.com/news/business/buy-genus-power-infrastructures-target-of-rs-445-icici-securities-12788518.html
2024-08-06 14:55:00,ICICI Securities,Five-Star Business Finance,FIVESTAR,Buy,777.55,930,547.6,Not reached yet.,24.359412367611892,-6.457123334472148,https://www.moneycontrol.com/news/business/buy-five-star-business-finance-target-of-rs-930-icici-securities-12788517.html
2024-08-06 14:55:00,ICICI Securities,Star Health and Allied Insurance,STARHEALTH,Buy,591.25,728,720.25,Not reached yet.,15.10077519379845,-10.666666666666668,https://www.moneycontrol.com/news/business/buy-star-health-and-allied-insurance-target-of-rs-728-icici-securities-3-12788520.html
2024-08-06 14:55:00,ICICI Securities,Thermax: target of Rs 4774: ICICI Securities,,Hold,,4774,400.1,34,28.538417099942233,15.569035239745821,https://www.moneycontrol.com/news/business/hold-thermax-target-of-rs-4774-icici-securities-12788522.html
2024-08-06 14:55:00,ICICI Securities,State Bank of India,SBIN,Buy,847.85,1000,360.8,Not reached yet.,17.629760329363325,6.102043817085723,https://www.moneycontrol.com/news/business/buy-state-bank-of-india-target-of-rs-1000-icici-securities-12788521.html
2024-08-06 14:55:00,ICICI Securities,Delhivery,DELHIVERY,Buy,416.1,600,,,,,https://www.moneycontrol.com/news/business/buy-delhivery-target-of-rs-600-icici-securities-2-12788516.html
2024-08-06 14:55:00,ICICI Securities,Divis Laboratories,DIVISLAB,Sell,4991.25,3670,806.4,Not reached yet.,16.380928544612686,0.9135277186835133,https://www.moneycontrol.com/news/business/sell-divis-laboratories-target-of-rs-3670-icici-securities-12788525.html
2024-08-06 14:56:00,ICICI Securities,RailTel Corporation of India,RAILTEL,Sell,501.6,315,407.95,Not reached yet.,39.39393939393939,21.51034151034151,https://www.moneycontrol.com/news/business/sell-railtel-corporation-of-india-target-of-rs-315-icici-securities-12788524.html
2024-08-07 11:13:00,ICICI Securities,Mahindra and Mahindra,,Buy,,3349,,,,,https://www.moneycontrol.com/news/business/earnings/buy-mahindra-and-mahindra-target-of-rs-3349-icici-securities-12789469.html
2024-08-07 11:30:00,ICICI Securities,Ambuja Cements,AMBUJACEM,Buy,636.15,801,585.2,Not reached yet.,17.18235681369323,-14.38812083973373,https://www.moneycontrol.com/news/business/earnings/buy-ambuja-cements-target-of-rs-801-icici-securities-12789471.html
